CLIENT;TRIALN;KEY;MEAN;MAXGENT;MAXV;AMPLITUDO;LATENCYMAX;LATNCY3XLR;LATNCY3XRL;LATNCY3XDIF;DATE
'14/06/2018 13:51:45';0001,000;'ACT:PROB';238318,707;0684,000;438567,800;200249,093;-0550,000;9999,000;9999,000;0065,000;1806141352,000
'14/06/2018 13:51:45';0002,000;'ACT:PROB';567553,354;0636,000;4678019,000;4110465,646;-0550,000;0071,000;0070,000;0061,000;1806141352,000
'14/06/2018 13:51:45';0003,000;'ACT:PROB';423390,236;0623,000;2858200,000;2434809,764;-0550,000;0059,000;0058,000;0048,000;1806141352,000
'14/06/2018 13:51:45';0004,000;'ACT:PROB';362819,860;0620,000;2852255,000;2489435,140;-0550,000;0055,000;0054,000;0044,000;1806141352,000
'14/06/2018 13:51:45';0005,000;'ACT:PROB';239571,741;0685,000;760815,100;521243,359;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0006,000;'ACT:PROB';388273,031;0614,000;4686685,000;4298411,969;-0550,000;0047,000;0046,000;0039,000;1806141352,000
'14/06/2018 13:51:45';0007,000;'ACT:PROB';241414,950;0706,000;2302442,000;2061027,050;-0550,000;0053,000;0052,000;0042,000;1806141352,000
'14/06/2018 13:51:45';0008,000;'ACT:PROB';206601,824;0657,000;1950443,000;1743841,176;-0550,000;9999,000;9999,000;0056,000;1806141352,000
'14/06/2018 13:51:45';0009,000;'ACT:PROB';439194,113;0617,000;3965167,000;3525972,887;-0550,000;0051,000;0050,000;0041,000;1806141352,000
'14/06/2018 13:51:45';0010,000;'ACT:PROB';388995,183;0699,000;699428,200;310433,017;-0550,000;9999,000;9999,000;0026,000;1806141352,000
'14/06/2018 13:51:45';0011,000;'ACT:PROB';331956,876;0675,000;5632176,000;5300219,124;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0012,000;'ACT:PROB';205742,788;0712,000;4199643,000;3993900,212;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0013,000;'ACT:PROB';212255,269;0663,000;3183668,000;2971412,731;-0550,000;9999,000;9999,000;0063,000;1806141352,000
'14/06/2018 13:51:45';0014,000;'ACT:PROB';678505,414;0680,000;6207701,000;5529195,586;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0015,000;'ACT:PROB';202379,001;0710,000;7546170,000;7343790,999;-0550,000;9999,000;9999,000;0056,000;1806141352,000
'14/06/2018 13:51:45';0016,000;'ACT:PROB';660721,753;0651,000;4176464,000;3515742,247;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0017,000;'ACT:PROB';258954,366;0640,000;5514558,000;5255603,634;-0550,000;0072,000;0071,000;0066,000;1806141352,000
'14/06/2018 13:51:45';0018,000;'ACT:PROB';2113020,238;0678,000;6530785,000;4417764,762;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0019,000;'ACT:PROB';385010,747;0662,000;5137197,000;4752186,253;-0550,000;9999,000;9999,000;0057,000;1806141352,000
'14/06/2018 13:51:45';0020,000;'ACT:PROB';166602,156;0667,000;6007665,000;5841062,844;-0550,000;0069,000;0068,000;0043,000;1806141352,000
'14/06/2018 13:51:45';0021,000;'ACT:PROB';186300,883;0726,000;9377932,000;9191631,117;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0022,000;'ACT:PROB';516105,207;0702,000;4072429,000;3556323,793;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0023,000;'ACT:PROB';710191,140;0637,000;6963377,000;6253185,860;-0550,000;0073,000;0072,000;0063,000;1806141352,000
'14/06/2018 13:51:45';0024,000;'ACT:PROB';1202657,515;0650,000;6150144,000;4947486,485;-0550,000;9999,000;9999,000;0021,000;1806141352,000
'14/06/2018 13:51:45';0025,000;'ACT:PROB';183972,597;0662,000;3883788,000;3699815,403;-0550,000;9999,000;9999,000;0021,000;1806141352,000
'14/06/2018 13:51:45';0026,000;'ACT:PROB';207937,836;0667,000;2654643,000;2446705,164;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0027,000;'ACT:PROB';200067,717;0725,000;6002840,000;5802772,283;-0550,000;9999,000;9999,000;9999,000;1806141352,000
'14/06/2018 13:51:45';0028,000;'ACT:PROB';161636,603;0668,000;5761304,000;5599667,397;-0550,000;9999,000;9999,000;0059,000;1806141352,000
'14/06/2018 13:51:45';0029,000;'ACT:PROB';240258,357;0680,000;4200566,000;3960307,643;-0550,000;9999,000;9999,000;0054,000;1806141352,000
