version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C4	C5	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	US_Intensity	Total_trial_nr	
21622	Wed Nov 08 11:39:09 2017	2	1	42::39	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	1	
21622	Wed Nov 08 11:39:18 2017	2	2	333::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	999	7	240	2	
21622	Wed Nov 08 11:39:38 2017	2	3	2866::7	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	33	5	240	3	
21622	Wed Nov 08 11:39:56 2017	2	4	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	4	
21622	Wed Nov 08 11:40:04 2017	2	5	440::11	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	59	5	240	5	
21622	Wed Nov 08 11:40:23 2017	2	6	1835::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	60	4	240	6	
21622	Wed Nov 08 11:40:41 2017	2	7	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	7	
21622	Wed Nov 08 11:40:50 2017	2	8	2105::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	65	2	240	8	
21622	Wed Nov 08 11:41:08 2017	2	9	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	9	
21622	Wed Nov 08 11:41:15 2017	2	10	1043::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	3	240	10	
21622	Wed Nov 08 11:41:48 2017	3	1	804::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	60	3	240	11	
21622	Wed Nov 08 11:42:07 2017	3	2	868::11	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	80	5	240	12	
21622	Wed Nov 08 11:42:24 2017	3	3	1409::10	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	70	7	240	13	
21622	Wed Nov 08 11:42:44 2017	3	4	535::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	5	240	14	
21622	Wed Nov 08 11:43:01 2017	3	5	2627::6	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	70	3	240	15	
21622	Wed Nov 08 11:43:19 2017	3	6	1188::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	61	7	240	16	
21622	Wed Nov 08 11:43:38 2017	3	7	2308::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	80	5	240	17	
21622	Wed Nov 08 11:43:55 2017	3	8	1732::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	6	240	18	
21622	Wed Nov 08 11:44:12 2017	3	9	1399::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	0	0	80	4	240	19	
21622	Wed Nov 08 11:44:30 2017	3	10	2049::6	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	70	5	240	20	
21622	Wed Nov 08 11:44:47 2017	3	11	3013::6	2253.59		0	1	0	0	0	0	1	0	0	0	0	0	1	75	4	240	21	
21622	Wed Nov 08 11:45:05 2017	3	12	2455::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	80	4	240	22	
21622	Wed Nov 08 11:45:22 2017	3	13	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	0	1	999		240	23	
21622	Wed Nov 08 11:45:29 2017	3	14	1383::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	0	1	74	5	240	24	
21622	Wed Nov 08 11:45:47 2017	3	15	396::10	2253.59		1	0	0	0	0	0	1	0	0	0	1	0	0	80	7	240	25	
21622	Wed Nov 08 11:46:07 2017	4	1	1365::10	2253.59		0	0	0	1	0	0	0	0	0	0	1	1	1	53	6	240	26	
21622	Wed Nov 08 11:46:25 2017	4	2	698::10	2253.59		1	1	0	0	0	0	1	0	0	0	0	1	0	95	7	240	27	
21622	Wed Nov 08 11:46:43 2017	4	3	884::10	2253.59		0	0	0	0	0	0	1	0	0	0	1	1	1	91	7	240	28	
21622	Wed Nov 08 11:47:03 2017	4	4	2274::6	2253.59		0	1	0	0	0	0	0	0	1	0	0	1	1	101	6	240	29	
21622	Wed Nov 08 11:47:21 2017	4	5	1831::11	2253.59		0	0	0	0	0	0	0	0	0	1	1	1	1	113	5	240	30	
21622	Wed Nov 08 11:47:38 2017	4	6	3671::6	2253.59		0	1	0	0	0	0	0	0	0	1	0	1	1	114	6	240	31	
21622	Wed Nov 08 11:47:57 2017	4	7	1251::11	2253.59		0	0	0	0	0	0	0	1	0	0	1	1	1	96	6	240	32	
21622	Wed Nov 08 11:48:15 2017	4	8	0::1	2253.59		0	0	1	0	0	0	0	0	0	0	0	1	1	999		240	33	
21622	Wed Nov 08 11:48:24 2017	4	9	1043::10	2253.59		0	1	0	0	0	0	0	1	0	0	0	1	1	85	6	240	34	
21622	Wed Nov 08 11:48:41 2017	4	10	3601::6	2253.59		0	0	0	0	1	0	0	0	0	0	1	1	1	54	5	240	35	
