version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	US	Startle_Circle	Startle_ITI	C1	C2	C3	C5	C4	C6	C7	C8	C9	C10	No_Startle	Generalization_Block	No_US	Size	US_expect	Resp_Rev	US_Intensity	Total_trial_nr	group	
21622	Wed Nov 15 09:18:26 2017	2	1	23::21	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			160	1	1	
21622	Wed Nov 15 09:18:34 2017	2	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			160	2	1	
21622	Wed Nov 15 09:18:41 2017	2	3	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			160	3	1	
21622	Wed Nov 15 09:18:48 2017	2	4	126::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	999	6		160	4	1	
21622	Wed Nov 15 09:19:07 2017	2	5	267::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	35	7		160	5	1	
21622	Wed Nov 15 09:19:26 2017	2	6	281::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	33	8		160	6	1	
21622	Wed Nov 15 09:19:46 2017	2	7	244::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	84	6		160	7	1	
21622	Wed Nov 15 09:20:04 2017	2	8	243::10	2249.14		0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	26	6		160	8	1	
21622	Wed Nov 15 09:20:23 2017	2	9	221::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	84	4		160	9	1	
21622	Wed Nov 15 09:20:43 2017	2	10	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			160	10	1	
21622	Wed Nov 15 09:21:13 2017	3	1	219::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	30	6		160	11	1	
21622	Wed Nov 15 09:21:32 2017	3	2	0::1	2249.14		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	999			160	12	1	
21622	Wed Nov 15 09:21:40 2017	3	3	220::10	2249.14		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	75	4		160	13	1	
21622	Wed Nov 15 09:21:58 2017	3	4	236::10	2249.14		0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	68	5		160	14	1	
21622	Wed Nov 15 09:22:16 2017	3	5	236::10	2249.14		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	26	7		160	15	1	
